title,year,genre,rating
Cemetery Man (Dellamorte Dellamore),1994,Horror,3.9285714285714284
Twister,1996,Action,3.321138211382114
Barb Wire,1996,Action,2.65
Ghost in the Shell (Kôkaku kidôtai),1995,Animation,4.148148148148148
Thinner,1996,Horror,2.8181818181818183
Spy Hard,1996,Comedy,2.5172413793103448
Wallace & Gromit: A Close Shave,1995,Animation,3.8958333333333335
"Stupids, The",1996,Comedy,3.3333333333333335
"Arrival, The",1996,Action,3.1136363636363638
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,Comedy,4.268041237113402
Ashes of Time (Dung che sai duk),1994,Drama,4.0
Maya Lin: A Strong Clear Vision,1994,Documentary,3.5
Stalingrad,1993,Drama,4.25
"Phantom, The",1996,Action,2.789473684210526
Striptease,1996,Comedy,2.4146341463414633
Heavy,1995,Drama,3.5
Jack,1996,Comedy,3.1578947368421053
I Shot Andy Warhol,1996,Drama,3.5
Touki Bouki,1973,Drama,3.5
Spirits of the Dead,1968,Horror,3.0
Trainspotting,1996,Comedy,4.03921568627451
'Til There Was You,1997,Drama,4.0
Independence Day (a.k.a. ID4),1996,Action,3.4455445544554455
Stealing Beauty,1996,Drama,3.5
"Fan, The",1996,Drama,3.0
"Hunchback of Notre Dame, The",1996,Animation,3.3297872340425534
"Cable Guy, The",1996,Comedy,2.8055555555555554
Kingpin,1996,Comedy,3.369047619047619
Eraser,1996,Action,3.109375
"Nutty Professor, The",1996,Comedy,2.731707317073171
"Unforgettable Summer, An (Un été inoubliable)",1994,Drama,2.0
"Last Klezmer: Leopold Kozlowski, His Life and Music, The",1994,Documentary,4.0
Somebody to Love,1994,Drama,3.5
Daylight,1996,Action,2.7083333333333335
"Frighteners, The",1996,Comedy,3.4565217391304346
Lone Star,1996,Drama,4.157894736842105
Harriet the Spy,1996,Children,3.1363636363636362
Phenomenon,1996,Drama,3.3369565217391304
Walking and Talking,1996,Comedy,4.0
She's the One,1996,Comedy,3.25
"Time to Kill, A",1996,Drama,3.657142857142857
American Buffalo,1996,Crime,1.5
Alaska,1996,Adventure,3.5
Fled,1996,Action,2.3333333333333335
Kazaam,1996,Children,2.25
Larger Than Life,1996,Comedy,2.8
"Very Brady Sequel, A",1996,Comedy,3.25
"Collector, The (La collectionneuse)",1967,Drama,3.5
Kaspar Hauser,1993,Drama,4.0
"Adventures of Pinocchio, The",1996,Adventure,3.3333333333333335
Joe's Apartment,1996,Comedy,2.6666666666666665
"First Wives Club, The",1996,Comedy,3.0714285714285716
Ransom,1996,Crime,3.3378378378378377
High School High,1996,Comedy,2.0
Foxfire,1996,Drama,3.6666666666666665
Chain Reaction,1996,Action,2.8823529411764706
Matilda,1996,Children,3.272727272727273
Emma,1996,Comedy,3.9166666666666665
"Crow: City of Angels, The",1996,Action,2.8333333333333335
House Arrest,1996,Children,3.375
"Eyes Without a Face (Yeux sans visage, Les)",1959,Horror,3.0
Tales from the Crypt Presents: Bordello of Blood,1996,Comedy,2.5416666666666665
"Spitfire Grill, The",1996,Drama,3.2857142857142856
Escape from L.A.,1996,Action,2.9204545454545454
Basquiat,1996,Drama,2.8333333333333335
Tin Cup,1996,Comedy,3.1744186046511627
"Godfather, The",1972,Crime,4.2890625
Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha),1992,Action,3.8333333333333335
Bound,1996,Crime,4.0
Carpool,1996,Comedy,1.75
Kansas City,1996,Crime,3.6666666666666665
Gone Fishin',1997,Comedy,1.0
Nothing to Lose,1994,Action,3.5
Supercop 2 (Project S) (Chao ji ji hua),1993,Action,5.0
"Relic, The",1997,Horror,3.0
"Island of Dr. Moreau, The",1996,Sci-Fi,2.740740740740741
First Kid,1996,Children,2.1
"Trigger Effect, The",1996,Drama,2.0
Bogus,1996,Children,2.5
Bulletproof,1996,Action,2.6666666666666665
Land Before Time III: The Time of the Great Giving,1995,Adventure,2.1666666666666665
1-900 (06),1994,Drama,4.0
Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers),1995,Horror,3.8
Twelfth Night,1996,Comedy,3.5384615384615383
Mother Night,1996,Drama,3.6666666666666665
Wild Reeds (Les roseaux sauvages),1994,Drama,2.5
For Whom the Bell Tolls,1943,Adventure,3.75
"Philadelphia Story, The",1940,Comedy,4.310344827586207
Singin' in the Rain,1952,Comedy,4.074468085106383
"American in Paris, An",1951,Musical,3.7083333333333335
Funny Face,1957,Comedy,3.0
Breakfast at Tiffany's,1961,Drama,3.8472222222222223
Vertigo,1958,Drama,4.025
Rear Window,1954,Mystery,4.261904761904762
It Happened One Night,1934,Comedy,4.321428571428571
Gaslight,1944,Drama,4.142857142857143
"Gay Divorcee, The",1934,Comedy,3.5
North by Northwest,1959,Action,4.184210526315789
"Apartment, The",1960,Comedy,3.962962962962963
Some Like It Hot,1959,Comedy,4.01
Charade,1963,Comedy,3.8076923076923075
Casablanca,1942,Drama,4.24
"Maltese Falcon, The",1941,Film-Noir,4.170454545454546
My Fair Lady,1964,Comedy,4.042857142857143
Sabrina,1954,Comedy,3.7666666666666666
Roman Holiday,1953,Comedy,4.0576923076923075
"Little Princess, The",1939,Children,3.5
Meet Me in St. Louis,1944,Musical,4.1
"Wizard of Oz, The",1939,Adventure,3.880434782608696
Gone with the Wind,1939,Drama,3.6444444444444444
My Favorite Year,1982,Comedy,3.388888888888889
Sunset Blvd. (a.k.a. Sunset Boulevard),1950,Drama,4.333333333333333
Citizen Kane,1941,Drama,4.043478260869565
2001: A Space Odyssey,1968,Adventure,3.8944954128440368
All About Eve,1950,Drama,4.229166666666667
"Women, The",1939,Comedy,4.0
Rebecca,1940,Drama,4.166666666666667
Foreign Correspondent,1940,Drama,3.5
Notorious,1946,Film-Noir,4.25
Spellbound,1945,Mystery,3.8333333333333335
"Affair to Remember, An",1957,Drama,3.9375
To Catch a Thief,1955,Crime,4.217391304347826
Father of the Bride,1950,Comedy,3.25
"Band Wagon, The",1953,Comedy,3.8333333333333335
Ninotchka,1939,Comedy,4.0
Love in the Afternoon,1957,Comedy,3.5
Gigi,1958,Musical,3.25
"Adventures of Robin Hood, The",1938,Action,4.0
"Mark of Zorro, The",1940,Adventure,3.75
Laura,1944,Crime,4.333333333333333
"Ghost and Mrs. Muir, The",1947,Drama,3.9285714285714284
Lost Horizon,1937,Drama,4.0
Top Hat,1935,Comedy,4.071428571428571
To Be or Not to Be,1942,Comedy,2.5
My Man Godfrey,1936,Comedy,3.75
Giant,1956,Drama,3.9166666666666665
East of Eden,1955,Drama,3.9166666666666665
"Thin Man, The",1934,Comedy,3.857142857142857
His Girl Friday,1940,Comedy,4.392857142857143
Around the World in 80 Days,1956,Adventure,3.625
It's a Wonderful Life,1946,Children,4.0344827586206895
Mr. Smith Goes to Washington,1939,Drama,4.083333333333333
Bringing Up Baby,1938,Comedy,3.861111111111111
Penny Serenade,1941,Drama,4.0
Of Human Bondage,1934,Drama,3.5
Little Lord Fauntleroy,1936,Drama,4.0
"Inspector General, The",1949,Musical,3.0
"39 Steps, The",1935,Drama,4.045454545454546
Night of the Living Dead,1968,Horror,3.75
"African Queen, The",1951,Adventure,3.9705882352941178
Beat the Devil,1953,Adventure,3.5
Cat on a Hot Tin Roof,1958,Drama,4.1
Meet John Doe,1941,Comedy,3.9
"Farewell to Arms, A",1932,Romance,3.0
Nothing Personal,1995,Drama,3.0
Dangerous Ground,1997,Drama,3.0
Picnic,1955,Drama,3.0
"Pompatus of Love, The",1996,Comedy,3.5
Fly Away Home,1996,Adventure,3.5384615384615383
Bliss,1997,Drama,3.0
Grace of My Heart,1996,Comedy,3.0
Maximum Risk,1996,Action,2.9
Michael Collins,1996,Drama,3.3181818181818183
Infinity,1996,Drama,3.0
Big Night,1996,Comedy,4.181818181818182
Last Man Standing,1996,Action,2.5
Set It Off,1996,Action,3.0
2 Days in the Valley,1996,Crime,3.0416666666666665
Extreme Measures,1996,Drama,2.5
"Glimmer Man, The",1996,Action,3.0
D3: The Mighty Ducks,1996,Children,2.1875
"Chamber, The",1996,Drama,3.5
"Apple Dumpling Gang, The",1975,Children,2.6
"Davy Crockett, King of the Wild Frontier",1955,Adventure,3.0
Escape to Witch Mountain,1975,Adventure,3.0555555555555554
"Love Bug, The",1969,Children,3.0555555555555554
Herbie Rides Again,1974,Children,2.9375
Old Yeller,1957,Children,3.4444444444444446
"Parent Trap, The",1961,Children,3.2083333333333335
Pollyanna,1960,Children,2.9
Homeward Bound: The Incredible Journey,1993,Adventure,2.95
"Shaggy Dog, The",1959,Children,2.9
Swiss Family Robinson,1960,Adventure,3.5
That Darn Cat!,1965,Children,2.4166666666666665
"20,000 Leagues Under the Sea",1954,Adventure,3.4705882352941178
Cool Runnings,1993,Comedy,3.081081081081081
Angels in the Outfield,1994,Children,2.3333333333333335
Cinderella,1950,Animation,3.488095238095238
Winnie the Pooh and the Blustery Day,1968,Animation,3.6153846153846154
"Three Caballeros, The",1945,Animation,3.6666666666666665
"Sword in the Stone, The",1963,Animation,3.58
Robin Hood: Prince of Thieves,1991,Adventure,3.017857142857143
Mary Poppins,1964,Children,3.887323943661972
Dumbo,1941,Animation,3.3857142857142857
Pete's Dragon,1977,Adventure,2.7666666666666666
Bedknobs and Broomsticks,1971,Adventure,3.4791666666666665
Alice in Wonderland,1951,Adventure,3.375
"Fox and the Hound, The",1981,Animation,3.575
Freeway,1996,Comedy,3.1
"Sound of Music, The",1965,Musical,3.9375
Die Hard,1988,Action,3.8620689655172415
"Lawnmower Man, The",1992,Action,2.7708333333333335
"Secret Agent, The",1996,Drama,3.0
Secrets & Lies,1996,Drama,4.590909090909091
That Thing You Do!,1996,Comedy,3.2738095238095237
To Gillian on Her 37th Birthday,1996,Drama,2.4
Beautiful Thing,1996,Drama,4.5
"Long Kiss Goodnight, The",1996,Action,3.3181818181818183
"Ghost and the Darkness, The",1996,Action,3.4761904761904763
Looking for Richard,1996,Documentary,3.9
Trees Lounge,1996,Drama,4.0
Normal Life,1996,Crime,3.0
Get on the Bus,1996,Drama,2.0
Shadow Conspiracy,1997,Thriller,1.5
Jude,1996,Drama,3.0714285714285716
Everyone Says I Love You,1996,Comedy,3.466666666666667
William Shakespeare's Romeo + Juliet,1996,Drama,3.7222222222222223
Swingers,1996,Comedy,3.6944444444444446
Sleepers,1996,Thriller,3.6724137931034484
Aladdin and the King of Thieves,1996,Animation,3.1538461538461537
Shall We Dance,1937,Comedy,4.5
Crossfire,1947,Crime,3.5
Willy Wonka & the Chocolate Factory,1971,Children,3.8739495798319328
Sleeper,1973,Comedy,3.75
Bananas,1971,Comedy,3.409090909090909
"Fish Called Wanda, A",1988,Comedy,3.9225352112676055
Monty Python's Life of Brian,1979,Comedy,3.9269662921348316
Victor/Victoria,1982,Comedy,3.5416666666666665
"Candidate, The",1972,Drama,3.5833333333333335
"Great Race, The",1965,Comedy,3.3333333333333335
Bonnie and Clyde,1967,Crime,4.071428571428571
"Old Man and the Sea, The",1958,Adventure,3.5
Dial M for Murder,1954,Crime,4.1
Dirty Dancing,1987,Drama,3.369047619047619
Reservoir Dogs,1992,Crime,4.202290076335878
Platoon,1986,Drama,3.984126984126984
Weekend at Bernie's,1989,Comedy,2.5476190476190474
Basic Instinct,1992,Crime,3.1914893617021276
"Doors, The",1991,Drama,3.4054054054054053
"Crying Game, The",1992,Drama,3.4404761904761907
Glengarry Glen Ross,1992,Drama,3.6666666666666665
Sophie's Choice,1982,Drama,4.05
E.T. the Extra-Terrestrial,1982,Children,3.7663934426229506
"Christmas Carol, A",1938,Children,3.375
Days of Thunder,1990,Action,2.710526315789474
Top Gun,1986,Action,3.3012048192771086
Rebel Without a Cause,1955,Drama,4.1
"Streetcar Named Desire, A",1951,Drama,4.475
Children of the Corn IV: The Gathering,1996,Horror,4.666666666666667
Loser,1991,Comedy,2.0
Microcosmos (Microcosmos: Le peuple de l'herbe),1996,Documentary,4.125
Palookaville,1996,Action,4.5
"Funeral, The",1996,Crime,3.0
"Single Girl, A (Fille seule, La)",1995,Drama,4.0
"Eighth Day, The (Huitième jour, Le)",1996,Drama,3.5
Drunks,1995,Drama,3.0
"People vs. Larry Flynt, The",1996,Comedy,3.537037037037037
Glory Daze,1995,Drama,4.0
"Perfect Candidate, A",1996,Documentary,4.25
On Golden Pond,1981,Drama,3.6538461538461537
"Return of the Pink Panther, The",1975,Comedy,3.6875
Drop Dead Fred,1991,Comedy,2.8333333333333335
"Abyss, The",1989,Action,3.475806451612903
"Fog, The",1980,Horror,2.5
Escape from New York,1981,Action,3.448717948717949
"Howling, The",1980,Horror,2.9
Jean de Florette,1986,Drama,4.090909090909091
Manon of the Spring (Manon des sources),1986,Drama,4.0625
Private Benjamin,1980,Comedy,3.1153846153846154
Monty Python and the Holy Grail,1975,Adventure,4.161764705882353
Hustler White,1996,Romance,4.0
Entertaining Angels: The Dorothy Day Story,1996,Drama,5.0
"Line King: The Al Hirschfeld Story, The",1996,Documentary,4.0
When We Were Kings,1996,Documentary,3.9
Wallace & Gromit: The Wrong Trousers,1993,Animation,4.035714285714286
"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",1982,Drama,4.333333333333333
Lesson Faust,1994,Animation,5.0
"Children Are Watching Us, The (Bambini ci guardano, I)",1944,Drama,3.5
"Tin Drum, The (Blechtrommel, Die)",1979,Drama,3.6666666666666665
"Ruling Class, The",1972,Comedy,3.0
Mina Tannenbaum,1994,Drama,1.0
Dear God,1996,Comedy,3.5
Best of the Best 3: No Turning Back,1995,Action,2.5
Bob Roberts,1992,Comedy,3.3529411764705883
Cinema Paradiso (Nuovo cinema Paradiso),1989,Drama,4.161764705882353
"Cook the Thief His Wife & Her Lover, The",1989,Comedy,3.1363636363636362
Delicatessen,1991,Comedy,3.8333333333333335
"Double Life of Veronique, The (Double Vie de Véronique, La)",1991,Drama,4.0
Enchanted April,1992,Drama,4.0
Paths of Glory,1957,Drama,4.541666666666667
"Grifters, The",1990,Crime,3.6296296296296298
Hear My Song,1991,Comedy,3.0
"English Patient, The",1996,Drama,3.7111111111111112
Mediterraneo,1991,Comedy,3.9285714285714284
My Left Foot,1989,Drama,3.95
"Sex, Lies, and Videotape",1989,Drama,3.5869565217391304
Passion Fish,1992,Drama,3.6
Strictly Ballroom,1992,Comedy,3.659090909090909
"Thin Blue Line, The",1988,Documentary,4.0
Tie Me Up! Tie Me Down! (¡Átame!),1990,Crime,3.1666666666666665
Madonna: Truth or Dare,1991,Documentary,3.5
Paris Is Burning,1990,Documentary,4.5
One Flew Over the Cuckoo's Nest,1975,Drama,4.203007518796992
Cheech and Chong's Up in Smoke,1978,Comedy,3.590909090909091
Star Wars: Episode V - The Empire Strikes Back,1980,Action,4.2156398104265405
"Princess Bride, The",1987,Action,4.232394366197183
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),1981,Action,4.2075
Brazil,1985,Fantasy,4.177966101694915
Aliens,1986,Action,3.9642857142857144
"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)",1966,Action,4.145833333333333
Withnail & I,1987,Comedy,3.857142857142857
12 Angry Men,1957,Drama,4.149122807017544
Lawrence of Arabia,1962,Adventure,4.3
"Clockwork Orange, A",1971,Crime,3.995833333333333
To Kill a Mockingbird,1962,Drama,4.120689655172414
Apocalypse Now,1979,Action,4.219626168224299
Once Upon a Time in the West (C'era una volta il West),1968,Action,4.305555555555555
Star Wars: Episode VI - Return of the Jedi,1983,Action,4.137755102040816
"Wings of Desire (Himmel über Berlin, Der)",1987,Drama,3.8846153846153846
"Third Man, The",1949,Film-Noir,4.229166666666667
Goodfellas,1990,Crime,4.25
Alien,1979,Horror,3.969178082191781
Army of Darkness,1993,Action,4.03921568627451
"Big Blue, The (Grand bleu, Le)",1988,Adventure,3.4545454545454546
Ran,1985,Drama,4.433333333333334
"Killer, The (Die xue shuang xiong)",1989,Action,4.0
Psycho,1960,Crime,4.036144578313253
"Blues Brothers, The",1980,Action,3.8095238095238093
"Godfather: Part II, The",1974,Crime,4.25968992248062
Full Metal Jacket,1987,Drama,4.098039215686274
"Grand Day Out with Wallace and Gromit, A",1989,Adventure,4.089285714285714
Henry V,1989,Action,4.0
Amadeus,1984,Drama,4.184210526315789
"Quiet Man, The",1952,Drama,3.5
Once Upon a Time in America,1984,Crime,4.0625
Raging Bull,1980,Drama,4.1875
Annie Hall,1977,Comedy,3.8706896551724137
"Right Stuff, The",1983,Drama,3.8636363636363638
Stalker,1979,Drama,3.625
"Boot, Das (Boat, The)",1981,Action,4.2125
"Sting, The",1973,Comedy,3.9765625
Harold and Maude,1971,Comedy,4.288461538461538
Trust,1990,Comedy,4.333333333333333
"Seventh Seal, The (Sjunde inseglet, Det)",1957,Drama,4.222222222222222
Local Hero,1983,Comedy,4.055555555555555
"Terminator, The",1984,Action,3.8969465648854964
Dead Alive (Braindead),1992,Comedy,4.05
Glory,1989,Drama,4.170731707317073
Rosencrantz and Guildenstern Are Dead,1990,Comedy,3.96875
Manhattan,1979,Comedy,4.106060606060606
Miller's Crossing,1990,Crime,4.225
Dead Poets Society,1989,Drama,3.9593023255813953
"Graduate, The",1967,Comedy,4.063291139240507
Touch of Evil,1958,Crime,4.264705882352941
"Femme Nikita, La (Nikita)",1990,Action,4.071428571428571
"Bridge on the River Kwai, The",1957,Adventure,4.122222222222222
8 1/2 (8½),1963,Drama,4.071428571428571
Chinatown,1974,Crime,4.211864406779661
"Day the Earth Stood Still, The",1951,Drama,3.82
"Treasure of the Sierra Madre, The",1948,Action,3.65625
Bad Taste,1987,Comedy,3.0
Duck Soup,1933,Comedy,3.8043478260869565
Better Off Dead...,1985,Comedy,3.685185185185185
"Shining, The",1980,Horror,4.08256880733945
Stand by Me,1986,Adventure,4.0054945054945055
M,1931,Crime,3.7333333333333334
Evil Dead II (Dead by Dawn),1987,Action,4.044117647058823
"Great Escape, The",1963,Action,4.127906976744186
"Deer Hunter, The",1978,Drama,3.8255813953488373
Diva,1981,Action,3.8
Groundhog Day,1993,Comedy,3.944055944055944
Unforgiven,1992,Drama,4.111111111111111
"Manchurian Candidate, The",1962,Crime,4.25
Pump Up the Volume,1990,Comedy,3.611111111111111
Arsenic and Old Lace,1944,Comedy,3.8793103448275863
Back to the Future,1985,Adventure,4.038011695906433
Fried Green Tomatoes,1991,Comedy,3.5
Patton,1970,Drama,4.121212121212121
Down by Law,1986,Comedy,4.045454545454546
Akira,1988,Action,3.7435897435897436
Highlander,1986,Action,3.7291666666666665
Cool Hand Luke,1967,Drama,4.271929824561403
Cyrano de Bergerac,1990,Comedy,4.125
Young Frankenstein,1974,Comedy,3.9927536231884058
Night on Earth,1991,Comedy,4.125
Raise the Red Lantern (Da hong deng long gao gao gua),1991,Drama,4.333333333333333
"Great Dictator, The",1940,Comedy,4.133333333333334
Fantasia,1940,Animation,3.7830188679245285
High Noon,1952,Drama,4.2105263157894735
"Big Sleep, The",1946,Crime,4.142857142857143
Heathers,1989,Comedy,3.731707317073171
Somewhere in Time,1980,Drama,3.0714285714285716
Ben-Hur,1959,Action,3.9411764705882355
This Is Spinal Tap,1984,Comedy,4.015151515151516
Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance),1983,Documentary,3.8636363636363638
Some Kind of Wonderful,1987,Drama,3.35
Indiana Jones and the Last Crusade,1989,Action,4.046428571428572
Being There,1979,Comedy,3.95
Gandhi,1982,Drama,3.8333333333333335
"Unbearable Lightness of Being, The",1988,Drama,3.227272727272727
"Room with a View, A",1986,Drama,3.7058823529411766
Real Genius,1985,Comedy,3.675
Pink Floyd: The Wall,1982,Drama,3.760869565217391
"Killing Fields, The",1984,Drama,4.017857142857143
My Life as a Dog (Mitt liv som hund),1985,Comedy,4.166666666666667
Forbidden Planet,1956,Drama,3.8076923076923075
Field of Dreams,1989,Children,3.517857142857143
"Man Who Would Be King, The",1975,Adventure,4.029411764705882
Butch Cassidy and the Sundance Kid,1969,Action,3.943548387096774
"Paris, Texas",1984,Drama,3.5
Until the End of the World (Bis ans Ende der Welt),1991,Adventure,2.7
